text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"There are all kinds of drugs, including Crestor, and other statins  that lead to erectile dysfunction.  Find out what they are and what you can do to eliminate them and get back in the saddle again!  Right here: https://t.co/UTPIlB2Yzb",en,"Vancouver, BC",,,,BobiD6,Tue Mar 05 17:09:01 +0000 2019,0,0,0,0,TRUE
"#Caverstem, THE ONLY CLINICALLY PROVEN PROCEDURE to treat #ErectileDysfunction with adult stem cells.

$CELZ

In LA &gt;&gt; https://t.co/MYq8QlXlUu

#BetterSex
#LosAngelesUrologists
#LosAngelesUrology
#LAUrologists
#LAUrology
#SoCalUrologists
#SoCalUrology
#SoCal
#LosAngeles",en,Kingston Ontario,,,,OTCBUL,Tue Mar 05 13:12:10 +0000 2019,0,0,0,1,FALSE
"@mennara0703 Either Erectile Dysfunction or he's just not that into her. Like, literally! #TheBachelor #NoVCardForTayshia",en,Canada,,,,ampincivero,Tue Mar 05 01:43:46 +0000 2019,0,2,0,0,FALSE
"https://t.co/hU0tvkz74Q

Do you have Erectile Dysfunction or just feel like it is starting?
@CaverStem procedure will put a STOP to it and we can can do it in 1 hour without any down time.
Come see us if you want to live life to the fullest!
https://t.co/jaYp73fPB9 https://t.co/rulltvFYxT",en,Kingston Ontario,,,,OTCBUL,Mon Mar 04 21:44:01 +0000 2019,0,0,0,1,TRUE
"Erectile Dysfunction is the canary in the mine shaft - it is a sign of heart disease - so counter act it with improved circulation - by eating fruits like oranges, watermelons, bananas, tomatoes and apples! https://t.co/iVoP3brTJG",en,"Calgary, Alberta",,,,towardmoves,Mon Mar 04 16:32:04 +0000 2019,0,0,0,0,FALSE
Harap-harap dapat erectile dysfunction ea. Da alang-alang bodo tu. Ei sial nya perangai. Pundek la tak buat sex tak mati bodo tp isteri kau mungkin mati nak lahirkn anak kau. Sumpah kau sial https://t.co/SYehoW9gFx,in,"Vancouver, British Columbia",,,,QristCasso,Mon Mar 04 11:56:17 +0000 2019,0,0,0,0,TRUE
Shifting Gears on the Road to Recovery with Male Pelvic Pain and Erectile Dysfunction https://t.co/CkQkjxwfD7,en,"Victoria, BC",,,,flowrut,Mon Mar 04 03:25:06 +0000 2019,0,0,0,0,FALSE
"RT @HGHinjectionsMD: L-Arginine: The Key to Both Heart Health and Sexual Health
L-Arginine supplements are found to improve circulation blood flow and are effective in reversing erectile dysfunction.
https://t.co/4qpVnW1fuE
#Larginine #erectiledysfuncti… https://t.co/MlsponK5th",en,"Cambridge, Ontario",,,,MichellePandey,Mon Mar 04 03:06:21 +0000 2019,0,0,0,0,FALSE
"@USATODAY $8M is absurdly low relative to all military spending. To put it into perspective, the DoD spends $41M a year on Viagra, part of $81M a year on erectile dysfunction prescriptions. The military doesn't owe people strong erections but we're still funding them.",en,"Edmonton, Alberta",,,,TheUniCanadian,Sun Mar 03 18:53:49 +0000 2019,0,0,0,1,FALSE
"Nice new website updates for @GershmanMDLA this past week. $CELZ Looking great all around! 

https://t.co/yvNlM94j2p

#CaverStem #MensHealth #LosAngeles #LosAngelesLakers #Rams #ramnation #BeverlyHills #BeverlyHills90210 #Malibu #erectiledysfunction #WomensHealth @elonmusk #Tesla https://t.co/eOChj3gnep",en,Kingston Ontario,,,,OTCBUL,Sun Mar 03 18:16:39 +0000 2019,0,0,0,1,FALSE
@angelxbrat @wondrlss Okay Im sorry but I thought you were talking about erectile dysfunction,en,"Ottawa, Ontario",,,,emmacasm,Sun Mar 03 15:28:37 +0000 2019,0,0,0,0,FALSE
"Looking for Erectile Dysfunction therapy in the Abbotsford area? Located at 2051 McCallum Road, Suite 105, Dr George Vrabec offers ED1000 shock wave therapy. For more information or to schedule an appointment call 604-851-5668. #ED1000 #MensHealthSolutions https://t.co/0SArM0GDHU",en,Toronto,,,,FMaryduggan,Sun Mar 03 15:27:10 +0000 2019,0,0,0,1,FALSE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,Canada,,,,bast_gamma,Sun Mar 03 04:57:12 +0000 2019,0,0,0,1,TRUE
The effects of Herbal Ginseng on Erectile Dysfunction https://t.co/WDK6lzphFw,en,Canada,,,,50Plushealths,Sun Mar 03 02:20:37 +0000 2019,0,0,0,0,FALSE
"Literally the people who created Viagra said ""cramps are not a public health priority"" and as someone who experiences both cramps AND erectile dysfunction: Fuck those misogynist pigs.

Jesus Christ.",en,Ajax Ontario,,,,darnea1232,Sat Mar 02 01:55:45 +0000 2019,0,0,0,1,FALSE
DYK that W180MD is an exclusive provider of #GAINSWave treatments in B.C.? This non-invasive therapy for erectile dysfunction (ED) helps men to optimize their sexual health by non-invasively and painlessly treating erectile function. Learn more: https://t.co/sQEtDhCUOT #kelowna https://t.co/pWD4pwKhMQ,en,"Kelowna, British Columbia",,,,W180MD,Fri Mar 01 22:00:20 +0000 2019,0,0,0,0,FALSE
@Samadeus I am infuriated. And educated. I had no idea about the Methadone/Methadose situation. Thanks for telling this story @garthmullins Imagine if this happened with meds for diabetes/heart disease/erectile dysfunction/pick-your-politically-correct-prescription. Outrageous.,en," Vancouver, B.C.",,,,Samadeus,Fri Mar 01 17:42:53 +0000 2019,0,0,0,1,FALSE
@Samadeus I am infuriated. And educated. I had no idea about the Methadone/Methadose situation. Thanks for telling this story @garthmullins Imagine if this happened with meds for diabetes/heart disease/erectile dysfunction/pick-your-politically-correct-prescription. Outrageous.,en,"Vancouver, B.C., Canada",,,,thepaulacarlson,Fri Mar 01 17:37:11 +0000 2019,0,1,1,0,FALSE
that's 10 times less than what it spends on prescriptions for erectile dysfunction https://t.co/PsmdPzjIcV,en,"Vancouver, British Columbia",,,,AnnaGHughes,Fri Mar 01 17:06:40 +0000 2019,0,3,5,0,TRUE
Healthy obesity is a new risk factor for patients with erectile dysfunction or couple infertility #ESSM19 #podiumsession https://t.co/XtaY53ERlF,en,"Ste-Sophie, Quebec",,,,wise_project,Fri Mar 01 05:23:33 +0000 2019,0,0,0,1,FALSE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,"Victoria, British Columbia",,,,jikkler,Fri Mar 01 05:17:54 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,Canada,,,,leen_go,Fri Mar 01 03:49:29 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,Victoria British Columbia,,,,Lgbloom,Fri Mar 01 03:06:38 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,"Manitoba, Canada",,,,girlfreddy,Thu Feb 28 23:33:28 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,"Toronto, Ontario",,,,FannishSunny,Thu Feb 28 23:08:42 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,"Toronto, Canada",,,,ashleyversus,Thu Feb 28 23:01:18 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,Toronto,,,,Kloppen,Thu Feb 28 22:43:39 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,Canada,,,,lLadyBing,Thu Feb 28 22:34:59 +0000 2019,0,0,0,1,TRUE
"The Pentagon spent $84m on erectile-dysfunction drugs in 2014 alone. I don't say this to shame folks who experience ED or peripheral health problems.

But y'all, that's more than 10x in one year than on trans health care over two years. https://t.co/ZecBQQ3ceM",en,A child of the universe,,,,krnpalmer,Thu Feb 28 21:46:08 +0000 2019,0,0,0,1,TRUE
Shoutout to the erectile dysfunction ads On q107 for all the dads that wanna keep rock in’,en,"Toronto, Ontario",,,,jackiekangas,Thu Feb 28 16:33:46 +0000 2019,0,0,0,0,FALSE
@scbecker I mostly get spam aimed at lonely men with erectile dysfunction. :/,en,toronto,,,,mkelliotmk,Thu Feb 28 14:21:03 +0000 2019,0,0,0,0,FALSE
"In the last 10 years, Medicare has spent more than $240 million dollars on penis pumps for seniors with erectile dysfunction. #The6ix #TheSix",en,"Toronto, Ontario",,,,6iqinix,Thu Feb 28 07:05:13 +0000 2019,0,0,0,0,FALSE
me in public listening to misfire and remembering john wrote it about erectile dysfunction https://t.co/SjAMjBsfW4,en,,,,,literallydolanz,Thu Feb 28 03:25:09 +0000 2019,0,0,0,1,FALSE
Here's what the P-shot is doing for erectile dysfunction and why you should care https://t.co/fEGHkdlEDF #sponsored https://t.co/Z7pUHC3i2T,en,Vancouver,,,,DailyHiveVan,Thu Feb 28 03:00:38 +0000 2019,0,0,0,0,FALSE
me in public listening to misfire and remembering john wrote it about erectile dysfunction https://t.co/SjAMjBsfW4,en,"Hamilton, Ontario",,,,carger_taylor,Wed Feb 27 19:07:12 +0000 2019,0,0,0,1,FALSE
@brucewayne303 @gavinsupplayz @peta ? how the fuck does this make your opinion right nigga? You are deadass going around replying to tweets with some photo in your camera roll. Also getting erectile dysfunction by eating meat is very unlikely- and can only be contracted if you comuse large,en,jay z's luscious lips,,,,hjwyin,Wed Feb 27 16:21:49 +0000 2019,0,1,0,0,FALSE
Getting kicked out of the venue for yelling your set gave me erectile dysfunction,en,Canada,,,,amishsmoke,Wed Feb 27 06:13:03 +0000 2019,0,0,0,0,FALSE
Why you don't want to ignore erection problems: https://t.co/ON97aWMd3s,en,Canada,,,,Real_VigRXPlus,Tue Feb 26 23:32:56 +0000 2019,0,0,0,0,FALSE
"Vegetable oils

- Lead to obesity
- Oxidize cholesterol causing heart disease
- Lead to erectile dysfunction
- Cause Alzheimers and degrade cognition
- Cancer
- Insulin resistance
- inflammation
- Acne
- Lower testosterone and fertility

That's America for ya",en,Canada,,,,keogge,Tue Feb 26 17:14:19 +0000 2019,0,0,0,1,FALSE
I have erectile dysfunction!  #UnlikelyBiglyCelebrations,en,"Montréal, Québec",,,,BneusMoimeme,Tue Feb 26 01:40:06 +0000 2019,0,0,0,1,FALSE
"Vegetable oils

- Lead to obesity
- Oxidize cholesterol causing heart disease
- Lead to erectile dysfunction
- Cause Alzheimers and degrade cognition
- Cancer
- Insulin resistance
- inflammation
- Acne
- Lower testosterone and fertility

That's America for ya",en,Canada,,,,Skeena69,Mon Feb 25 21:27:43 +0000 2019,0,0,0,1,FALSE
"Hot #startups like @WeAreHims and @GetRoman are marketing Viagra to young men online, but their approach raises 2 big questions https://t.co/EO9ZHQcHcX via @businessinsider",en,"Vancouver, Canada",,,,interfacehealth,Mon Feb 25 18:12:14 +0000 2019,0,0,0,0,FALSE
"So my night is shaping up to be looking at pictures of pretty people wearing pretty things while I look up ancient cures for erectile dysfunction and look for the choicest excerpts of the Malleus Maleficarum...you know, a thoroughly normal thing for a normal person to be doing.",en,"burlington, ontario, canada",,,,rogueclassicist,Mon Feb 25 13:23:26 +0000 2019,0,0,0,1,FALSE
@sadgiko I don't see what's sexy about erectile dysfunction,en,جبل عير,,,,biguyfu,Mon Feb 25 04:12:21 +0000 2019,0,0,0,0,FALSE
Ayurvedic Treatment For Erectile Dysfunction – “Vajikarana Therapy” https://t.co/x8eUQ8TUfN,en,"London, Ontario",,,,RavishankarVK1,Mon Feb 25 03:33:39 +0000 2019,0,0,0,0,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,"British Columbia, Canada",,,,Tigerlily874,Mon Feb 25 00:26:40 +0000 2019,0,0,0,1,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,"Osgoode, Ontario",,,,JenShort2,Sun Feb 24 20:01:24 +0000 2019,0,0,0,1,FALSE
Something sinister lurks here:  The Hidden Message in Erectile Dysfunction https://t.co/oXDqa1kapS,en,"Vancouver, BC",,,,BobiD6,Sun Feb 24 17:15:35 +0000 2019,0,0,0,0,FALSE
How exactly does a penile implant work? Urologist @AaronSpitzMD discusses how this procedure could help with erectile dysfunction. https://t.co/pzPleNytB1,en,"Calgary, Alberta",,,,4Everanimalz1,Sun Feb 24 16:39:21 +0000 2019,0,0,0,1,FALSE
How exactly does a penile implant work? Urologist @AaronSpitzMD discusses how this procedure could help with erectile dysfunction. https://t.co/pzPleNytB1,en,"Calgary, Alberta",,,,OasisMountain,Sun Feb 24 15:41:27 +0000 2019,0,0,0,1,FALSE
"Today New Health Article 1, Ginger Combined with Other Herbal Medicines for The Treatment of Erectile Dysfunction https://t.co/09adso9CAg",en,"Calgary, Alberta, Canada",,,,kylejnorton,Sun Feb 24 14:40:56 +0000 2019,0,1,0,0,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,Left Coast Apple,,,,YKnot,Sun Feb 24 09:02:00 +0000 2019,0,0,0,1,FALSE
How can you treat erectile dysfunction and not spend too much? https://t.co/znx4V4V5cU,en,"Calgary, Alberta",,,,4Everanimalz1,Sun Feb 24 03:21:15 +0000 2019,0,0,0,1,FALSE
How can you treat erectile dysfunction and not spend too much? https://t.co/znx4V4V5cU,en,"Calgary, Alberta",,,,OasisMountain,Sun Feb 24 03:16:20 +0000 2019,0,0,0,1,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,"'burbs near Vancouver, BC",,,,agreatgadsby,Sun Feb 24 03:06:28 +0000 2019,0,0,0,1,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,"Colwood, British Columbia",,,,DebbieC50234788,Sun Feb 24 02:34:55 +0000 2019,0,0,0,1,FALSE
"How to be a Beautiful Woman

•Say FUCK lots
•Say FUCK YOU even more
•When advising a misogynist to go fuck her/himself with a cactus, say it with a smile
•Eat Popeyes fried chicken religiously
•Ask random men Qs abt viagra &amp; erectile dysfunction
😆",en,Ontario Canada ,,,,KurtRobson101,Sun Feb 24 01:45:30 +0000 2019,0,0,0,1,FALSE
"Today Extra New Health Article, Ginger Combined with Other Herbal Medicines for The Treatment of Erectile Dysfunction https://t.co/z6AkTyb8o9",en,Canada,,,,50Plushealths,Sun Feb 24 00:49:43 +0000 2019,0,0,0,0,FALSE
"Eliminate your erectile dysfunction with L-arginine, enjoy sex again https://t.co/bIoRpvs3fF #larginine #Alura",en,"Oakville, Ontario, Canada",,,,EngLifestyles,Sat Feb 23 23:45:06 +0000 2019,0,0,0,0,FALSE
"Can Massage Therapy Be Used for Erectile Dysfunction?
.
.
#sinvention #bdsm #bdsmcommunity #bdsmlifestyle #bdsmlife #bdsmluxury #bondage #bondagegear #bondagerestraints #bondagecuffs #submissive #submissivecollar #handmade #ed #massage
.
.
https://t.co/nhCweExwJ1",en,"Stratford, Ontario, Canada",,,,SinventionGear,Sat Feb 23 16:39:04 +0000 2019,0,0,0,0,FALSE
"@brehauttie @juleschirm 2&gt; times higher rate of erectile dysfunction (There's a reason the USA uses 47% of the world's Viagra and it's sold over the counter in Israel) and not worth the loss of the most sensitive parts of his penis. The fact is the vulva makes more smegma than the penis, and there are&gt;&gt;",en,Canada,,,,ReyosB,Sat Feb 23 14:25:50 +0000 2019,0,1,0,0,FALSE
Are you getting enough of this in your diet? https://t.co/fSMQw7ZKkg,en,"Hull, QC, Canada",,,,johnnyf837,Sat Feb 23 12:41:37 +0000 2019,0,0,0,1,FALSE
"Me, putting a song about erectile dysfunction on my friends birthday Spotify playlist: I’m such a good friend",en,"Saskatoon, Saskatchewan",,,,capri_pants,Sat Feb 23 08:01:28 +0000 2019,0,0,0,0,FALSE
Are you getting enough of this in your diet? https://t.co/fSMQw7ZKkg,en,"Surrey, British Columbia",,,,randomdh,Sat Feb 23 05:10:09 +0000 2019,0,0,0,1,FALSE
"Imagine if wifey found out that your little erectile dysfunction problem only happens when you’re with her.

It never seems to be a problem when you’re begging me to take your money.",en,"Montréal, Canada 🇨🇦",,,,RobertGiguere59,Fri Feb 22 16:14:07 +0000 2019,0,0,0,1,FALSE
"Hot startups like Hims and Roman are marketing Viagra to young men online, but their approach raises 2 big questions #website #news https://t.co/BPz3vgaY2Q https://t.co/9gprtvCIut",en,Canada,,,,crash_signal,Fri Feb 22 14:13:28 +0000 2019,0,0,0,0,FALSE
So does it work that the only clinic to treat Erectile dysfunction or issue prescriptions for it is located in a desert in the middle of the USA? It should be at least 100 miles from an airport and up a small mountain. There should be restrictions for men as there are for women. https://t.co/8EMzooi1SW,en,"Vancouver, British Columbia",,,,kcorr54,Fri Feb 22 05:41:32 +0000 2019,0,0,0,0,TRUE
Here's what the P-shot is doing for erectile dysfunction and why you should care https://t.co/fEGHkdlEDF #sponsored https://t.co/uVBNfl9bL8,en,Vancouver,,,,DailyHiveVan,Fri Feb 22 04:00:16 +0000 2019,0,0,1,0,FALSE
@274_4421 And erectile dysfunction!!,en,The garden,,,,drunkvegans,Thu Feb 21 14:55:51 +0000 2019,0,0,0,0,FALSE
"Been hearing a lot of these ""Sonic Wave"" treatments for erectile dysfunction on the radio lately...

Part of me just imagines they stick a really intense vibrator up your butt and let the vibrations get your mojo going 🤣",en,Toronto ON,,,,Darkduck64,Thu Feb 21 14:44:32 +0000 2019,0,0,0,0,FALSE
"I'm pretty pissed off that men can go online and ""chat"" with a physician and get medication for their erectile dysfunction but I still have to make an appointment 6 months to 1 year in advance with a gynecologist, have a physical exam and pay $250 bucks to get birth control. FOH",en,Canada - USA,,,,catawu,Thu Feb 21 12:11:27 +0000 2019,0,0,0,1,FALSE
@CarochanS @SLD1015 @MavenOfMayhem @Politradesmen @OttawaCitizen hormones are a small market and they're also dirt cheap? mine cost less than a dollar a day. not exactly a real cash cow for pharma companies that make billions selling erectile dysfunction pills or jacking up insulin prices.,en,"Ottawa, Canada",,,,open_sketchbook,Wed Feb 20 23:19:56 +0000 2019,0,2,0,0,FALSE
@CEBLeague @ED_Stingers @CanBball @USPORTSca ED Stingers? Is that the Erectile Dysfunction Stingers?,en,"Alberta, Canada",,,,fogdad64,Wed Feb 20 19:02:56 +0000 2019,0,0,0,0,FALSE
Someone called me a masticator &amp; it gave me erectile dysfunction.,en,"Sault Ste. Marie, Ontario",,,,__MikeScott,Wed Feb 20 18:48:52 +0000 2019,0,0,0,1,FALSE
@DavidPepper @garrisonfarm1 @senrobportman Erectile dysfunction,en,Canada,,,,saltymofos,Wed Feb 20 16:40:00 +0000 2019,0,0,0,0,FALSE
https://t.co/vNoFBUP9oH @AchyutaNori 💜,und,"Kelowna, British Columbia",,,,_sexualwellness,Wed Feb 20 16:04:21 +0000 2019,0,0,0,0,FALSE
I sure hope there's a band called Erectile Dysfunction Mohawk,en,Rockwood Insane Asylum,,,,coffeeandvinyl1,Wed Feb 20 00:52:55 +0000 2019,0,0,6,0,FALSE
"Financial domination is the cure for your erectile dysfunction 💵

#Findom #FinancialDomination https://t.co/e6V9PCnKo7",en,Canada,,,,MiaTheMistress,Tue Feb 19 20:51:59 +0000 2019,1,0,27,0,FALSE
@IM_LUiGi It’s a sign of erectile dysfunction,en,"Whitby, Ontario",,,,SkyRuda,Tue Feb 19 18:05:09 +0000 2019,0,0,0,0,FALSE
https://t.co/sJ6y7zqjhH,und,toronto,Canada,CA,"[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]",tigger1972,Tue Feb 19 17:29:51 +0000 2019,0,0,0,0,FALSE
"Waking with an erection is common among men, but does a lack of  penile tumescence mean erectile dysfunction? 

What could have caused this change? Read on https://t.co/4WigIn21vn

#ErectileDysfunction #MensHealth #TuesdayThoughts #MorningErections #CanadrugsRx #VeryWellHealth https://t.co/rxfhQZRAS9",en,"Vancouver, British Columbia",,,,canadadrugsrx,Tue Feb 19 16:21:02 +0000 2019,0,0,0,0,FALSE
"If Apple created a drug for erectile dysfunction would it be called ""AutoErect""?",en,,,,,Cawfeel,Tue Feb 19 09:34:07 +0000 2019,0,0,0,1,FALSE
"If Apple created a drug for erectile dysfunction would it be called ""AutoErect""?",en,Canada,,,,NotZaphod,Tue Feb 19 08:45:51 +0000 2019,0,0,0,1,FALSE
lord viren dragonprince is homophobic and has erectile dysfunction,en,"British Columbia, Canada",,,,admiral_troopa,Tue Feb 19 05:41:28 +0000 2019,0,0,0,0,FALSE
I have a similar discussion with patients in preterm labour or postdates inductions - why has medicine solved erectile dysfunction but yet we do not know why labour starts?,en,Canada,,,,FionaMattatall,Mon Feb 18 16:47:06 +0000 2019,0,2,0,0,FALSE
This is why I love social media ... found one of the researchers in the article - thank you @kmyerslab for your work! I am a frontline ObGyn whose patients ask why have we solved erectile dysfunction but don’t know why some labours start too early and others not at all 🤷🏻‍♀️,en,Canada,,,,FionaMattatall,Mon Feb 18 15:12:09 +0000 2019,0,1,0,0,FALSE
An erectile dysfunction clinic called Mourning Wood.,en,"Ontario, Canada",,,,edawg_eric,Sun Feb 17 08:54:10 +0000 2019,0,0,0,1,FALSE
An erectile dysfunction clinic called Mourning Wood.,en,"Sault Ste. Marie, Ontario",,,,__MikeScott,Sat Feb 16 22:59:53 +0000 2019,0,0,0,1,FALSE
@MikeEnRegalia You have not looked at the links of meat and diabetes. 42 years of no meat for me and zero health issues. Vegans are 4× less likely to suffer dementia. And it isn't vegans spending billions on meds for erectile dysfunction,en,The garden,,,,drunkvegans,Sat Feb 16 19:11:00 +0000 2019,0,1,0,0,FALSE
An erectile dysfunction clinic called Mourning Wood.,en,"Edmonton, AB, CANADA",,,,PrincesssGiggle,Sat Feb 16 19:05:20 +0000 2019,0,0,0,1,FALSE
"big dick, had erectile dysfunction. had to suck it for 45 minutes before he finished. was my first time giving head. thought 45 mins was standard. https://t.co/mOSwGWfB7P",en,"Ontario, Canada",,,,VilIageldiot,Sat Feb 16 18:56:43 +0000 2019,0,4,2,0,TRUE
"The stuff in peppers that give them their heat relaxes the arteries -- and that helps blood flow to the heart and other organs, too. https://t.co/hshauViMQ0 https://t.co/WHr6ktC0J9",en,"Alberta, Canada",,,,biggirlbeautif1,Sat Feb 16 11:12:51 +0000 2019,0,0,0,1,FALSE
"We had many views of this because people thought it would help erectile dysfunction. Which it does. But helps other things as well. Like depression, weight management, arthritis, heart disease, diabetes... #magicBullet #MakeYourDayHarder https://t.co/3kCq5rxeU5 https://t.co/JUwmZ5T1oX",en,Treaty 1 Territory / Winnipeg,,,,michelle373737,Sat Feb 16 02:41:48 +0000 2019,0,0,0,1,FALSE
"$CELZ DD

If you happen to live in the #SanFrancisco, #Oakland, #LasCruces, or #ElPaso and do a google search for #ErectileDysfunction or #stemcells and erectile dysfunction, the first thing your are going to see at the top of the page is a #GoogleAds for @Caverstem! https://t.co/Aqz8SV3fR5",en,Kingston Ontario,,,,OTCBUL,Sat Feb 16 02:02:26 +0000 2019,0,0,0,1,FALSE
"@acerabatic @KingCorphish @AstroidVideos It is actually Alcohol, which causes whisky dick and erectile dysfunction.",en,"Saskatoon, Saskatchewan",,,,Fusiondude890,Sat Feb 16 01:24:59 +0000 2019,0,0,0,0,FALSE
You knows I bet that if we started saying that stopping global warming helped with erectile dysfunction  China would be all up in that shit.,en,canada,,,,archaicWill,Sat Feb 16 01:06:07 +0000 2019,0,0,0,1,FALSE
You knows I bet that if we started saying that stopping global warming helped with erectile dysfunction  China would be all up in that shit.,en,montreal,,,,mike0dude,Sat Feb 16 01:02:06 +0000 2019,0,2,2,0,FALSE
"It's #SexFactFriday! Sex fact #48: 42% of men report experiencing at least one sexual concern in the past year. @JustinLehmiller interviewed @DrLoriBrotto for @MensHealthMag on these sexual concerns men face, and what they can do about it. Read it here: https://t.co/1J484zL4T1 https://t.co/8FjoLW7Ayd",en,"Dalhousie University, Halifax",,,,DalCaSHLab,Fri Feb 15 22:39:03 +0000 2019,0,0,0,1,FALSE
"It's #SexFactFriday! Sex fact #48: 42% of men report experiencing at least one sexual concern in the past year. @JustinLehmiller interviewed @DrLoriBrotto for @MensHealthMag on these sexual concerns men face, and what they can do about it. Read it here: https://t.co/1J484zL4T1 https://t.co/8FjoLW7Ayd",en,"Vancouver, British Columbia",,,,ubcshr,Fri Feb 15 18:30:31 +0000 2019,0,0,8,0,FALSE
Picking up dose #2 of my #Shingrix vaccine. Another $170. $340 for the vaccine... Not covered by my very expansive @pacbluecross or @greatwestlifeca insurance. Can’t help but think if shingles caused erectile dysfunction it would be 100% covered. #yyj,en,Unceded Territory- Van. Isle,,,,YYJMichelle,Fri Feb 15 17:07:29 +0000 2019,0,1,0,0,FALSE
Under 10% of #Canadian men talk to their doctor about #erectiledysfunction but  the reality is that all men will lose an erection at some point in their lives. It doesn’t have to be the elephant in the room! See below for more on #ED and how we can help https://t.co/MSnMNWgvRQ,en,"Toronto, Ontario",,,,getmaple,Fri Feb 15 16:12:01 +0000 2019,0,0,0,0,FALSE
"In the last 10 years, Medicare has spent more than $240 million dollars on penis pumps for seniors with erectile dysfunction. #The6ix #TheSix",en,"Toronto, Ontario",,,,6iqinix,Fri Feb 15 16:05:39 +0000 2019,0,0,0,0,FALSE
Saee di munch (mustash) ka Erectile Dysfunction jaldi honay wala 😉😂🤭 https://t.co/i5HOaRf1Gk,tl,Toronto Canada,,,,Dr_Maria_Jones,Fri Feb 15 12:19:44 +0000 2019,0,0,0,0,TRUE
"Sex and Aging Quiz: Beyond Menopause and Erectile Dysfunction https://t.co/778WcmejRt
 from @WebMD",en,"Regina, Saskatchewan",,,,queenofmyhome1,Fri Feb 15 09:39:09 +0000 2019,0,0,0,0,FALSE
The role of erectile dysfunction drugs in the promotion and progression of prostate cancer and melanoma: https://t.co/Ini6MYCAL4 https://t.co/YoU1V6DgF5,en,"Toronto, Canada",,,,ChefGibson,Fri Feb 15 04:22:04 +0000 2019,0,0,0,1,FALSE
